init_mode,init_mode_effective,init_warning,SNR_dB,T,ris_shape,pipeline,num_rows,num_failed,failure_rate,Y_NMSE_mean,Y_NMSE_std,Y_NMSE_median,position_error_mean,position_error_std,position_error_median,position_error_p90,position_error_p95,range_RMSE_mean,range_RMSE_std,range_RMSE_median,delay_RMSE_mean,delay_RMSE_std,delay_RMSE_median,delay_geometry_consistency_RMSE_mean,delay_geometry_consistency_RMSE_std,delay_geometry_consistency_RMSE_median,compressed_ris_manifold_residual_mean,compressed_ris_manifold_residual_std,compressed_ris_manifold_residual_median,evs_maxwell_consistency_residual_mean,evs_maxwell_consistency_residual_std,evs_maxwell_consistency_residual_median,common_delay_pole_consistency_mean,common_delay_pole_consistency_std,common_delay_pole_consistency_median,success_pos_10cm_rate,success_pos_20cm_rate,success_pos_50cm_rate,success_nmse_1e3_rate,success_nmse_1e2_rate,vp_convergence_rate,vp_worsened_noisy_rate,vp_worsened_true_nmse_rate,fail_convergence_rate,fail_position_50cm_rate,fail_position_1m_rate,fail_nmse_1e2_rate,fail_noisy_objective_increase_rate,stage2_worsened_noisy_z_rate,stage2_worsened_true_z_nmse_rate,improvement_rate_position,improvement_rate_Y_NMSE,VP_success_gain_20cm,VP_success_gain_50cm
weak,weak,,0.0,16,32x32,Stage-I + Stage-II + VP,50,0,0.0,0.5581865241579416,0.4157441103219594,0.7656676079016045,0.779921494087144,0.6201906240364491,0.8110660959083302,1.4574264527853622,1.922080189585426,0.47122678920718736,0.38184733569359264,0.47115377807410797,1.4190492748099587e-09,1.3639259563354433e-09,9.04270569970784e-10,1.5863792191080842e-24,9.667747380087603e-25,1.7052765185096254e-24,0.00022106055051156795,0.0012104277534628126,4.799223604571463e-23,9.999999996709995e-21,1.5214727358883298e-26,1.0000000467096552e-20,9.525283701006093e-17,4.8651931306248177e-17,1.0864125050616666e-16,0.24,0.24,0.4,0.04,0.24,0.98,0.0,0.02,0.02,0.6,0.38,0.76,0.0,0.0,0.56,0.46,0.5,0.03999999999999998,0.06
weak,weak,,0.0,16,32x32,Stage-I + VP,50,0,0.0,0.5566949134625744,0.41050804420393716,0.801593502708722,0.7825802749725373,0.5113842872120558,0.8922909534089725,1.414853437236147,1.4838390990633321,0.471465944433064,0.3293292748524183,0.49213317027818426,1.3110791000305795e-09,1.151227909777677e-09,9.499548355015406e-10,1.8292080796564585e-24,7.973806168494122e-25,1.7668585629267794e-24,1.1597300322125248e-06,8.200529701231694e-06,4.4495159387355025e-23,1.0000000919880972e-20,1.531048654750887e-26,1.000000100498908e-20,8.12676955541126e-17,4.7633397756172356e-17,7.850462293418876e-17,0.2,0.2,0.34,0.04,0.22,1.0,0.0,0.0,0.0,0.66,0.4,0.78,0.0,,,0.46,0.5,0.03999999999999998,0.06
weak,weak,,0.0,16,32x32,Stage-I only,50,0,0.0,0.30214263779139183,0.25910064561924134,0.21432526281659076,1.1068284317657868,0.5282657019790792,1.1702067676390457,1.8389989278390992,1.8942280136801766,1.0214308604013207,0.39753052583008,1.121546637144685,8.680642263573174e-10,3.315147875390199e-09,5.0401087683255996e-11,2.624744470344206e-09,2.1189523275520262e-09,2.4063307105104974e-09,4.766398812937322e-23,1.574194025926402e-23,4.614570999121915e-23,1.0000001263562587e-20,1.819663510550527e-26,1.0000002311424452e-20,9.419744725205219e-17,4.932276814109495e-17,8.326672684688674e-17,0.02,0.04,0.2,0.0,0.2,,,,,,,,,,,0.46,0.5,0.03999999999999998,0.06
weak,weak,,0.0,16,8x8,Stage-I + Stage-II,50,0,0.0,0.13169883574962038,0.29372301735990936,0.003118765880221574,1.1528139942924431,0.45546837505218446,1.0211630520808381,1.670886826346641,2.0500845979757405,1.487957892786707,0.3700956893337313,1.5731903880626297,3.01325202320957e-10,9.190215091188367e-10,4.1261105790599435e-11,3.258901413944059e-09,2.3019660648990614e-09,4.083616643949473e-09,0.14463557071911087,0.33512142601909234,5.228596545516538e-23,1.0000004056355083e-20,1.6680779821044798e-26,1.000000206606029e-20,9.569555482047671e-17,4.527731936948863e-17,1.0864125050616666e-16,0.0,0.0,0.06,0.04,0.72,,,,,,,,,0.0,0.56,0.68,0.66,-0.020000000000000018,-0.019999999999999907
weak,weak,,0.0,16,8x8,Stage-I + Stage-II + VP,50,0,0.0,0.1097977342819816,0.28944518349500953,0.0015434909908920796,0.33801419870005367,0.4501564977336789,0.08661072539000936,1.016497673346499,1.3098626081185267,0.12039136152003291,0.3006837501762584,0.013589601499746602,3.350857702531294e-10,9.498817262182428e-10,1.8100110468929435e-11,1.7684496608932765e-24,7.580448189470108e-25,1.849632079338486e-24,4.666551202963086e-23,1.5446828922830536e-23,4.7341385934643016e-23,9.999999565905704e-21,1.7186829229932604e-26,9.999999142573472e-21,8.736470900646646e-17,5.171702413712876e-17,8.326672684688674e-17,0.54,0.66,0.68,0.18,0.84,0.96,0.0,0.0,0.04,0.32,0.12,0.16,0.0,0.0,0.56,0.68,0.66,-0.020000000000000018,-0.019999999999999907
weak,weak,,0.0,16,8x8,Stage-I + VP,50,0,0.0,0.1427410857685423,0.31824924908343316,0.001562553538887599,0.3605834365987964,0.5110321212997726,0.07333613607369853,1.308179569932722,1.501073540943124,0.16514069471562198,0.3572958922317773,0.014249440471064825,4.5719643483134953e-10,1.1075113412043016e-09,1.8374604065621148e-11,1.7427051312662017e-24,7.423028785743961e-25,1.8082453211326328e-24,4.7546772444208056e-23,1.5813515601211522e-23,4.771343105980531e-23,1.0000003250420728e-20,1.8743283519331083e-26,1.0000000540846295e-20,8.810348600584232e-17,4.8991009659718e-17,8.326672684688674e-17,0.58,0.68,0.7,0.2,0.78,1.0,0.0,0.0,0.0,0.3,0.16,0.22,0.0,,,0.68,0.66,-0.020000000000000018,-0.019999999999999907
weak,weak,,0.0,16,8x8,Stage-I only,50,0,0.0,0.14240007337858798,0.3178068849650131,0.0031605729974588125,1.2384790743020235,0.37976825713324447,1.077572206567815,1.6708868263466412,1.9199358326259837,1.6687898813486348,0.20080175536710249,1.6985697875283594,7.668055524781434e-10,1.3303075200860893e-09,5.4367364235634875e-11,3.1828953965405342e-09,2.2847390785000326e-09,2.6804059274593608e-09,4.8314412739553083e-23,1.9177537885177202e-23,4.480599899231202e-23,9.999998572139951e-21,1.595743398287956e-26,9.999998973709637e-21,1.0535780588592006e-16,4.546304282403051e-17,1.1102230246251565e-16,0.0,0.0,0.0,0.06,0.72,,,,,,,,,,,0.68,0.66,-0.020000000000000018,-0.019999999999999907
weak,weak,,0.0,32,16x16,Stage-I + Stage-II,50,0,0.0,0.001784002634989406,0.002086404549311803,0.0013900352926157966,0.7503782536102344,0.29996105827239267,0.7309535832053518,1.1137775718203444,1.220320121728128,1.0316649712068748,0.36216248271972235,1.0669672882371986,5.4383663498912214e-11,1.628821336418554e-10,2.3226761837657273e-11,2.0737155324094703e-09,1.2559567125540873e-09,1.9660170774809158e-09,1.0316204377226164e-23,2.9245576606517412e-24,1.0283117716923037e-23,9.999999461970832e-21,1.5517022083338334e-26,1.0000000269450534e-20,9.425236651126132e-17,3.962287263939646e-17,1.1102230246251565e-16,0.0,0.02,0.22,0.2,0.98,,,,,,,,,0.0,0.68,0.56,0.46,-0.020000000000000018,-0.020000000000000018
weak,weak,,0.0,32,16x16,Stage-I + Stage-II + VP,50,0,0.0,0.21220627061441177,0.38288408513509375,0.0007505155352584494,0.24553658418189067,0.4193870714824199,0.021453617718157694,0.9393813496890675,1.1431643499713884,0.14635300349104402,0.2625914791817379,0.004785805595157056,3.383425212898328e-10,7.405083337435003e-10,8.900706567018973e-12,1.7043450300222738e-24,8.582027803129853e-25,1.7052765185096254e-24,1.0461201668843808e-23,3.2435928999197094e-24,1.0233414429237695e-23,1.0000001806543634e-20,1.4823879328181163e-26,1.000000221388689e-20,1.0221309228596999e-16,4.4365598170306474e-17,1.1102230246251565e-16,0.76,0.76,0.76,0.7,0.76,1.0,0.0,0.0,0.0,0.24,0.08,0.24,0.0,0.0,0.68,0.56,0.46,-0.020000000000000018,-0.020000000000000018
weak,weak,,0.0,32,16x16,Stage-I + VP,50,0,0.0,0.1535682939838876,0.33460263568368354,0.0007012137873411923,0.216420739406644,0.38759956762767944,0.020105753800968497,0.8344371074670676,1.0315629930055528,0.11831422321325269,0.255165015086501,0.004428682743176598,2.718781319578392e-10,6.414684602356215e-10,9.459361327653994e-12,1.6989949304709584e-24,7.243236202857475e-25,1.8082453211326328e-24,1.0584968333310097e-23,3.156996280453664e-24,1.0367144597371854e-23,9.999998130661633e-21,1.505185261947884e-26,1.0000000884720109e-20,9.81079143177469e-17,5.184347752692347e-17,1.0864125050616666e-16,0.78,0.78,0.78,0.7,0.8,0.98,0.0,0.0,0.02,0.22,0.06,0.2,0.0,,,0.56,0.46,-0.020000000000000018,-0.020000000000000018
weak,weak,,0.0,32,16x16,Stage-I only,50,0,0.0,0.001757939445994842,0.0020421002680258747,0.0014763487510077735,0.7119178162270763,0.3536015790286114,0.6557837329980352,1.0480752099176662,1.4293941225017583,0.9790635455890103,0.45718358468031606,0.9957123602578657,6.063365799422943e-11,1.6291613151507832e-10,2.668518032497364e-11,1.8843716475857037e-09,1.3707463339463768e-09,1.6172074710114038e-09,1.0315602681317159e-23,2.9337004905695936e-24,1.0300422947978736e-23,9.999996147417804e-21,1.8436994183981418e-26,9.999999051333172e-21,1.0770112550856324e-16,4.9784310648207775e-17,1.1102230246251565e-16,0.02,0.04,0.26,0.2,0.98,,,,,,,,,,,0.56,0.46,-0.020000000000000018,-0.020000000000000018
weak,weak,,0.0,32,32x32,Stage-I + Stage-II,50,0,0.0,0.21319190196959922,0.2785374859211568,0.0026516769035066674,0.8074352359084865,0.6901917714756516,0.6615147181310463,1.5572971563959006,1.8683535120704404,0.668623168014999,0.46020732403502956,0.6011928880886456,4.816430213847286e-10,2.2073846509252025e-09,2.8789179206147506e-11,1.5332261541902719e-09,1.268494635405609e-09,1.3291001834658155e-09,0.035514885359230954,0.15542676821436224,1.0109539183255826e-23,1.0000002263426108e-20,1.8512612759583667e-26,1.0000001296238626e-20,9.239149408534251e-17,4.812963591036176e-17,1.0316717480599285e-16,0.08,0.22,0.48,0.18,0.52,,,,,,,,,0.0,0.4,0.56,0.58,0.15999999999999998,0.11999999999999994
weak,weak,,0.0,32,32x32,Stage-I + Stage-II + VP,50,0,0.0,0.4605618820016989,0.45279425298714293,0.4314725302089095,0.53442559376568,0.5655773179043437,0.42550089897410365,1.1224100168238411,1.4737001486268675,0.31144441047479005,0.3444131908970032,0.3033971630555516,8.515666912617398e-10,1.1347650986639589e-09,4.0141192983873326e-10,1.7665897122757493e-24,7.965314507959041e-25,1.849632079338486e-24,1.2117254415473275e-05,8.568192766543787e-05,1.0568072046886279e-23,1.0000002192359943e-20,1.630350395372525e-26,1.0000000575056162e-20,9.011069149222233e-17,4.854435819853411e-17,9.47634626983522e-17,0.44,0.44,0.58,0.42,0.46,1.0,0.0,0.0,0.0,0.42,0.26,0.54,0.0,0.0,0.4,0.56,0.58,0.15999999999999998,0.11999999999999994
weak,weak,,0.0,32,32x32,Stage-I + VP,50,0,0.0,0.5819511251753402,0.4160871207824891,0.7913806209989057,0.6096672991583507,0.48177282489830103,0.5768280590759267,1.1831173504642483,1.290031583679687,0.37554931066526287,0.2895089360520519,0.3709740569840988,9.664996443527852e-10,1.0824321617697015e-09,5.062866083365233e-10,1.696762096450212e-24,7.793433014120696e-25,1.8082453211326328e-24,1.09303965375122e-23,2.7819392967237394e-24,1.1050597309838318e-23,9.999999132684924e-21,1.6862280688464867e-26,1.0000000880294703e-20,9.379647696495957e-17,4.011702314362114e-17,1.0864125050616666e-16,0.28,0.28,0.46,0.28,0.28,1.0,0.0,0.0,0.0,0.54,0.3,0.72,0.0,,,0.56,0.58,0.15999999999999998,0.11999999999999994
weak,weak,,0.0,32,32x32,Stage-I only,50,0,0.0,0.3042352484126598,0.29683732624158604,0.2551831333246769,0.9128747821918304,0.5454425192862256,0.9279773706690019,1.5614131186208196,1.8084122608327888,0.8601153672017767,0.46338734385843855,1.0974340913061302,4.534760048193228e-10,1.8230949670014088e-09,2.998558723597326e-11,1.8280449483606856e-09,1.1079715589513502e-09,1.9277851699598104e-09,1.0493286628903642e-23,2.647043852898278e-24,9.827752925771135e-24,1.0000002329898692e-20,1.70150708750811e-26,1.0000001872360552e-20,1.0746837829810742e-16,4.91328296538353e-17,1.1757450506243965e-16,0.06,0.14,0.3,0.02,0.32,,,,,,,,,,,0.56,0.58,0.15999999999999998,0.11999999999999994
weak,weak,,0.0,32,8x8,Stage-I + Stage-II,50,0,0.0,0.09083114446313985,0.27076367022363873,0.0012533515941448826,1.0965444085480573,0.42665165484606615,1.0324884585683454,1.6535660367249705,1.6564366489353661,1.4924440735184903,0.3121201701020226,1.5435532907644558,4.666287946131622e-10,2.6809889752432614e-09,2.4391726086791435e-11,3.0678777400355032e-09,2.421631205910684e-09,2.8025801132043806e-09,0.08589050682164844,0.26923736277244015,1.0929137664666109e-23,1.0000004734028785e-20,1.4746476249551018e-26,1.0000003216809583e-20,1.0654698750065907e-16,5.2483855213349725e-17,1.1429840376247765e-16,0.0,0.0,0.04,0.32,0.9,,,,,,,,,0.0,0.58,0.58,0.48,0.06000000000000005,0.06000000000000005
weak,weak,,0.0,32,8x8,Stage-I + Stage-II + VP,50,0,0.0,0.06002146352793109,0.22959577195955164,0.000771436442145389,0.17096395062443817,0.4096268678551897,0.03689797303235279,0.5962836926909002,0.7944042008958448,0.07235719173028954,0.2649981480638553,0.00818037084577278,1.7048640713229174e-10,6.559304569706223e-10,1.1468953307332678e-11,1.899871327598669e-24,6.58435764280548e-25,1.9509015729070716e-24,1.5316950945889758e-07,1.0830719880940351e-06,1.0850117444045295e-23,1.0000000661174868e-20,1.5169754066327516e-26,1.0000000623005678e-20,1.0042984516611758e-16,5.1203154723259747e-17,1.1102230246251565e-16,0.78,0.88,0.88,0.82,0.92,1.0,0.0,0.0,0.0,0.12,0.04,0.08,0.0,0.0,0.58,0.58,0.48,0.06000000000000005,0.06000000000000005
weak,weak,,0.0,32,8x8,Stage-I + VP,50,0,0.0,0.04423669071996589,0.18736598242501382,0.0007999559792608707,0.17566032732842696,0.30816696802879034,0.03821737357350588,0.6818282022836829,0.7000801967541133,0.044869350152258326,0.18023378477913918,0.008503711634967354,9.677981349918065e-11,4.114773196407203e-10,1.2222640782477702e-11,1.7323112075703553e-24,7.4522492946926735e-25,1.7668585629267794e-24,1.112345450612396e-23,3.2176505457244675e-24,1.0850005444271904e-23,1.0000002740803604e-20,2.006801144238641e-26,1.0000001614670431e-20,8.77563002459975e-17,4.7439768289140216e-17,8.326672684688674e-17,0.72,0.82,0.82,0.82,0.92,0.98,0.0,0.0,0.02,0.18,0.02,0.08,0.0,,,0.58,0.48,0.06000000000000005,0.06000000000000005
weak,weak,,0.0,32,8x8,Stage-I only,50,0,0.0,0.09499302436920946,0.2831515085406242,0.0011708268800948473,1.097922042074627,0.3569240682462634,1.01763609353078,1.6537896151190026,1.6583177016011101,1.5254477153140016,0.3480655685556475,1.6080548042152392,6.215784357841231e-10,2.4966390752540812e-09,2.7083777229511208e-11,2.809043518555957e-09,2.3340377338337534e-09,2.6414325640151627e-09,1.1191369834409484e-23,3.1834498686339963e-24,1.0847376460253473e-23,9.999997372567393e-21,1.3006307752410403e-26,9.999998303152952e-21,9.91310899850033e-17,4.699860424126208e-17,1.0626019854981767e-16,0.0,0.0,0.04,0.32,0.9,,,,,,,,,,,0.58,0.48,0.06000000000000005,0.06000000000000005
weak,weak,,0.0,64,16x16,Stage-I + Stage-II,50,0,0.0,0.018903945499252627,0.12671462364567895,0.0007188814959339302,0.5260924431854702,0.30995128305610964,0.49529073897700465,0.8509239164545793,0.9256939132856445,0.7137816932912919,0.3553226070765474,0.6976527991937138,8.668592928695796e-10,3.6023887840899324e-09,2.1598933066442436e-11,2.211558666174123e-09,2.8329817487010026e-09,1.470721621294927e-09,2.6531163359976256e-24,5.566643805136044e-25,2.6949292547983327e-24,9.999999041528646e-21,1.5271119033920834e-26,9.999999029368132e-21,9.487910789975471e-17,4.3750688508426356e-17,8.654282814684874e-17,0.02,0.1,0.52,0.78,0.98,,,,,,,,,0.0,0.68,0.4,0.4,-0.020000000000000018,-0.020000000000000018
weak,weak,,0.0,64,16x16,Stage-I + Stage-II + VP,50,0,0.0,0.11260403065730044,0.3074408255659464,0.0002981594150934675,0.11670706567120498,0.3106859287649875,0.01785959740929375,0.48804296415680554,0.7043729768890601,0.06660592685459923,0.212115116513006,0.002222344646748379,2.762697920512425e-10,9.33217581546197e-10,5.118716162911208e-12,1.6203011343682306e-24,7.834537762775934e-25,1.7052765185096254e-24,1.4694681197962614e-07,1.0390708722453824e-06,2.742381097552017e-24,9.999998402639918e-21,1.57685007198864e-26,9.999998791175114e-21,9.128618595506772e-17,4.3770151882838804e-17,8.326672684688674e-17,0.88,0.88,0.9,0.88,0.88,1.0,0.0,0.0,0.0,0.1,0.02,0.12,0.0,0.0,0.68,0.4,0.4,-0.020000000000000018,-0.020000000000000018
weak,weak,,0.0,64,16x16,Stage-I + VP,50,0,0.0,0.09462195483055316,0.2859268629663784,0.0002905906119918853,0.11025734809591846,0.31909460714768734,0.01683123350243272,0.07580319452745247,0.82927543380546,0.05401839029498248,0.17578467237525316,0.002126925332309373,2.5109337758970816e-10,8.127712092113265e-10,5.059961600590686e-12,1.5646717577043497e-24,8.737761486180046e-25,1.7360675407182024e-24,2.645583735373019e-24,5.172343331509892e-25,2.7114722568830467e-24,1.0000000263685109e-20,1.3386149963835903e-26,9.999998904166982e-21,9.006434157037476e-17,3.8267479688171316e-17,9.71445146547012e-17,0.9,0.9,0.92,0.9,0.9,1.0,0.0,0.0,0.0,0.08,0.04,0.1,0.0,,,0.4,0.4,-0.020000000000000018,-0.020000000000000018
weak,weak,,0.0,64,16x16,Stage-I only,50,0,0.0,0.020240850934525264,0.13633202611612047,0.0006900404011948177,0.5284374211986549,0.41097347892992264,0.46741493848973525,0.8194013621208409,0.9779402165013186,0.7009881434487226,0.3612802981459044,0.6380541767996033,8.306730909456491e-10,3.468186942442682e-09,2.2507067362681923e-11,2.0172609257368074e-09,2.690882948821092e-09,1.3064282440994412e-09,2.624417511851999e-24,5.112025365866223e-25,2.653402447155336e-24,9.99999794341473e-21,1.5753044757117476e-26,9.999998809802126e-21,1.0796492301096242e-16,3.957146071046345e-17,1.1102230246251565e-16,0.0,0.14,0.56,0.78,0.98,,,,,,,,,,,0.4,0.4,-0.020000000000000018,-0.020000000000000018
weak,weak,,0.0,64,32x32,Stage-I + Stage-II,50,0,0.0,0.09557706327257005,0.22008855803037466,0.0008596391928951506,0.4398212945706242,0.5004938688455053,0.1610296373987189,1.2353026396648132,1.3391092759874232,0.4251760969133052,0.4376093184462167,0.21196367718548453,1.5248042446597068e-10,6.460937028855345e-10,1.9692593038839713e-11,1.0302989809383533e-09,1.1466594287242106e-09,4.655161354180353e-10,2.714240725548475e-24,5.601041943148818e-25,2.6754144721384395e-24,9.999996450624797e-21,1.5346085988558237e-26,9.999998727540566e-21,9.187397168176939e-17,4.598271164312761e-17,8.326672684688674e-17,0.36,0.56,0.72,0.6,0.76,,,,,,,,,0.0,0.66,0.62,0.64,0.07999999999999996,0.07999999999999996
weak,weak,,0.0,64,32x32,Stage-I + Stage-II + VP,50,0,0.0,0.26387146829098973,0.43015951431926264,0.000475667597660491,0.30475488806797046,0.4849459974175963,0.00949235403621597,1.0648007416497767,1.176327615597837,0.1870550368328527,0.3020218792181507,0.0019828642434147003,4.603022627787278e-10,9.116317986208885e-10,7.205249833723328e-12,1.905509550500259e-24,7.894917134412607e-25,1.849632079338486e-24,2.617072474311693e-24,5.854310523721559e-25,2.560423678126255e-24,9.999999155060462e-21,1.4159160463120172e-26,1.0000000834390757e-20,9.929723481282205e-17,5.88607044369683e-17,1.1102230246251565e-16,0.7,0.7,0.72,0.7,0.72,1.0,0.0,0.0,0.0,0.28,0.16,0.28,0.0,0.0,0.66,0.62,0.64,0.07999999999999996,0.07999999999999996
weak,weak,,0.0,64,32x32,Stage-I + VP,50,0,0.0,0.31578175551843896,0.45220110938482094,0.00048812064809132224,0.37156507980647197,0.5053220781294867,0.012037947506638343,1.104997780627791,1.2493722790058919,0.21852058944959513,0.3151091436234829,0.002310931585713607,5.495315000028653e-10,9.423524053682745e-10,9.38817949104306e-12,1.7401107851916588e-24,6.831872250366277e-25,1.849632079338486e-24,2.5892939543664756e-24,6.145305017893303e-25,2.530307519547594e-24,9.999998055014769e-21,1.3497929049491447e-26,1.0000001114769742e-20,9.420040363954242e-17,4.9479241806291324e-17,1.1102230246251565e-16,0.62,0.62,0.64,0.62,0.64,1.0,0.0,0.0,0.0,0.36,0.18,0.36,0.0,,,0.62,0.64,0.07999999999999996,0.07999999999999996
weak,weak,,0.0,64,32x32,Stage-I only,50,0,0.0,0.14425646226730288,0.26750776737696913,0.0008906993275649359,0.5176755569284026,0.5391445493380606,0.15645002806355046,1.2680996649077425,1.32906181833793,0.5117492999365488,0.5005031465804919,0.21510838394929463,1.5464200661137418e-10,6.458024662520488e-10,2.2760435231615686e-11,1.1146810976050008e-09,1.205258895733441e-09,4.781806435120452e-10,2.7523440001028217e-24,5.5095262577887385e-25,2.6526339562136004e-24,9.999995859499371e-21,1.9951089969848326e-26,9.999997372573587e-21,9.814705332746266e-17,4.6355400613093764e-17,1.0626019854981767e-16,0.32,0.54,0.62,0.56,0.68,,,,,,,,,,,0.62,0.64,0.07999999999999996,0.07999999999999996
weak,weak,,0.0,64,8x8,Stage-I + Stage-II,50,0,0.0,0.020526533038018945,0.1379851523831947,0.0006133021265880172,1.0195420164549314,0.34590590985422204,0.9700893006811604,1.3771280780052868,1.6486641596454352,1.4357493858853871,0.38581247308183236,1.4420216203177008,6.378394070000144e-11,1.6977155923917387e-10,1.560872824232042e-11,3.000535636482618e-09,2.142206309714486e-09,2.934200833904227e-09,0.019718437288612115,0.1394304072117931,2.5810689561392415e-24,1.0000002246097805e-20,1.4071329414718695e-26,1.0000002201868527e-20,9.528762431014665e-17,5.10275789996949e-17,1.0316717480599285e-16,0.0,0.02,0.04,0.82,0.96,,,,,,,,,0.0,0.6,0.48,0.46,-0.019999999999999907,-0.019999999999999907
weak,weak,,0.0,64,8x8,Stage-I + Stage-II + VP,50,0,0.0,0.02038855792624969,0.14035995028825393,0.000299870054896402,0.09608214083783699,0.25344646774901386,0.03320731994743367,0.08580800712466606,0.5916052049011307,0.028763311401251518,0.16016716862366825,0.005118772371177553,8.281447958581014e-11,5.101045540239459e-10,7.918772313028575e-12,1.7875476662432663e-24,5.736202094033258e-25,1.7668585629267794e-24,2.5606470430355103e-24,4.0255845704479914e-25,2.5744794030894827e-24,1.0000000965392694e-20,1.543767821046865e-26,1.0000001023610352e-20,8.643606329625029e-17,6.17732229810113e-17,7.028398838268529e-17,0.92,0.92,0.92,0.96,0.96,1.0,0.0,0.0,0.0,0.08,0.02,0.04,0.0,0.0,0.6,0.48,0.46,-0.019999999999999907,-0.019999999999999907
weak,weak,,0.0,64,8x8,Stage-I + VP,50,0,0.0,0.020380318945382038,0.14036838257328713,0.00029986886482833927,0.08425245429031915,0.2403131700747251,0.033205484737201696,0.07127715855291383,0.33520800520103466,0.028637137595084256,0.15942079421897482,0.005118890082081752,8.297891733680148e-11,5.114734743568002e-10,7.918972933283065e-12,1.5730898751703373e-24,6.490412208564173e-25,1.7052765185096254e-24,2.5611570970111537e-24,4.0257419957086118e-25,2.574479674282199e-24,1.0000000298363721e-20,1.5808867543924547e-26,9.999998979470326e-21,1.0329434292958479e-16,3.878864752924125e-17,1.0864125050616666e-16,0.94,0.94,0.94,0.96,0.96,1.0,0.0,0.0,0.0,0.06,0.02,0.04,0.0,,,0.48,0.46,-0.019999999999999907,-0.019999999999999907
