figure,variant,trial_id,seed,snr_db,x_name,x_value,K,paper_k,effective_K,num_ris_paths,receiver_mode,config_seed,nested_receiver_noise_convention,reference_receiver_mode,reference_sigma2,nested_base_y_noisy_hash,failed,error,runtime_s,position_rmse_m,position_error_m,y_nmse,range_rmse_m,tau_rmse_s,raw_objective_final,outlier_flag,selected_branch,final_refinement_method,final_runner_name,used_main_single_proposed_path,variant_config_hash,global_vp_mode,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,jones_mode,adaptive_enabled,adaptive_policy_name,selected_vp_family_branch,lambda_path_min,lambda_path_max,lambda_path_mean,lambda_clipped_fraction,used_stage1_regularizer,linear_nuisance_dim,nonlinear_dim,fixed_pol_score,jones_score,lambda_jones_per_path,snr_eff_per_path,jones_leakage_per_path,reliability_decision,trigger_reasons,gof_stat,gof_dof,gof_pass,data_only_scaled_efim_lambda_min,data_only_scaled_efim_condition_number,stage1_assignment_margin,stage1_selected_clock_std_ns,delta_t_k_ns,stage1_runtime_s,global_vp_runtime_s,total_runtime_s,peb_position_m,peb_scalar_m,peb_dual_m,peb_evs_m,efim_unscaled_cache_hit,efim_unscaled_cache_key,efim_sigma2,efim_reuse_mode,peb_backend,rss_mb_before,rss_mb_after,rss_mb_delta,warning,debug_main_position_error_m,debug_main_y_nmse,debug_main_raw_objective,debug_main_global_vp_mode,debug_main_adaptive_enabled,debug_config_diff_summary,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason,direct_candidate_lambda_jones_per_path,direct_candidate_snr_eff_per_path,direct_candidate_jones_leakage_per_path,rescue_candidate_lambda_jones_per_path,rescue_candidate_snr_eff_per_path,rescue_candidate_jones_leakage_per_path,direct_candidate_data_only_scaled_efim_lambda_min,direct_candidate_data_only_scaled_efim_condition_number,rescue_candidate_data_only_scaled_efim_lambda_min,rescue_candidate_data_only_scaled_efim_condition_number,legacy_stage1_decision,gof_reliability_decision,stage1_geometry_trigger,stage1_geometry_trigger_reasons,ngc_policy_active,ngc_lambda_ris,ngc_direct_clock_score,ngc_direct_clock_score_norm,ngc_direct_clock_dof,ngc_direct_clock_sigma_source,ngc_direct_clock_std_ns,ngc_direct_ris_score,ngc_direct_ris_score_norm,ngc_direct_ris_available,ngc_direct_total_score,ngc_direct_cert_status,ngc_direct_cert_reason,ngc_rescue_requested,ngc_rescue_request_reason,ngc_rescue_clock_score,ngc_rescue_clock_score_norm,ngc_rescue_clock_dof,ngc_rescue_clock_sigma_source,ngc_rescue_clock_std_ns,ngc_rescue_ris_score,ngc_rescue_ris_score_norm,ngc_rescue_ris_available,ngc_rescue_total_score,ngc_rescue_cert_status,ngc_rescue_cert_reason,ngc_selected_by,ngc_final_unreliable,ngc_threshold_clock_green,ngc_threshold_clock_red
fig1_fig2,adaptive_jones_vp_proposed_ngc,4,287230138,-10.0,snr_db,-10.0,3,3,3,3,full_6d,287230138,,,nan,,False,,42.96469817099569,0.001064856194773368,0.001064856194773368,4.548606014275392e-05,0.0008260095153018715,9.075917068375302e-13,4.9430920682842086,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,a336126cb02492b7,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,20.091595761768428,142.51975391887936,61.9078598684304,0.0,True,3,4,3096725.458075429,3096872.765597608,"[142.51975391887936,23.112229924643422,20.091595761768428]","[0.0070165711935390295,0.043267136197474285,0.04977205453649293]","[3.4574160390781816e-09,5.218487513829498e-09,2.906041281030949e-07]",direct_vp,"[""poor_clock_consistency""]",3096268.8851517346,3096560,True,920349.1553423025,76.16100943243927,3.850744923659325,0.20647638904281737,"[4.538204787981568,4.898328103872015,5.025804483507147]",87.3651284239968,38.65868376399885,126.79706402199372,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.001064856194773368,4.548606014275392e-05,4.9430920682842086,nan,nan,nan,False,not_run,not_requested,"[142.51975391887936,23.112229924643422,20.091595761768428]","[0.0070165711935390295,0.043267136197474285,0.04977205453649293]","[3.4574160390781816e-09,5.218487513829498e-09,2.906041281030949e-07]",,,,920349.1553423025,76.16100943243927,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.007526173185175528,0.007526173185175528,2,data_only_efim_tau_crb,0.025043583984019287,0.00032334648428091703,0.00032334648428091703,True,0.007849519669456446,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,PEB,4,287230138,-10.0,snr_db,-10.0,3,3,3,3,full_6d,287230138,,,nan,,False,,2.9060398700021324,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,f0a43ab42288eac5,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.001003554190456147,nan,nan,0.001003554190456147,False,72d5586e1e2071d827e37c0d5029359210d7878b9ab9d369f2c38d0e300801aa,4.9435823671008885,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,0,3147786918,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3147786918,,,nan,,False,,87.54108865600574,0.0011793780217935037,0.0011793780217935037,2.597259984423452e-05,0.00017953408625465925,9.97677229235916e-13,3.9631128937020983,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,b281727a003b4016,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,18.799690678638335,72.09819048264322,40.34455220415351,0.0,True,3,4,3096725.458075429,3108684.6321490617,"[72.09819048264322,18.799690678638335,30.135775451178954]","[0.013869973618389769,0.05319236454871451,0.033183151420473664]","[1.1982117561953878e-08,2.4889751066759858e-08,7.127068440055138e-08]",jnpp_then_vp,"[""poor_clock_consistency""]",3095469.812331075,3096560,True,826432.8294771122,69.53545334479595,4.805719130033151,0.12792345090570606,"[5.122357217275852,4.813876383633271,4.920477286721791]",83.06543757200416,45.006341856998915,128.72570159900351,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0011793780217935037,2.597259984423452e-05,3.9631128937020983,0.0011794220775352294,2.597284615865444e-05,3.9631128937021187,True,rollback,existing_selector_rollback,"[72.09819048264322,18.799690678638335,30.135775451178954]","[0.013869973618389769,0.05319236454871451,0.033183151420473664]","[1.1982117561953878e-08,2.4889751066759858e-08,7.127068440055138e-08]","[72.09819041155592,18.799690676304007,30.135775443633467]","[0.01386997363206527,0.05319236455531932,0.033183151428782164]","[1.7688444495067658e-08,2.545124985359179e-08,8.063885350526092e-08]",826432.8294771122,69.53545334479595,826432.9513678538,69.53544363961015,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_old_gated,0,3147786918,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3147786918,,,nan,,False,,42.43520930899831,0.0011793780217935037,0.0011793780217935037,2.597259984423452e-05,0.00017953408625465925,9.97677229235916e-13,3.9631128937020983,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,d959a0e8b2d45f75,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,18.799690678638335,72.09819048264322,40.34455220415351,0.0,True,3,4,3096725.458075429,3108684.6321490617,"[72.09819048264322,18.799690678638335,30.135775451178954]","[0.013869973618389769,0.05319236454871451,0.033183151420473664]","[1.1982117561953878e-08,2.4889751066759858e-08,7.127068440055138e-08]",direct_vp,"[""poor_clock_consistency""]",3095469.812331075,3096560,True,826432.8294771122,69.53545334479595,4.805719130033151,0.12792345090570606,"[5.122357217275852,4.813876383633271,4.920477286721791]",83.06543757200416,38.69407458700152,122.41343432900612,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0011793780217935037,2.597259984423452e-05,3.9631128937020983,nan,nan,nan,False,not_run,not_requested,"[72.09819048264322,18.799690678638335,30.135775451178954]","[0.013869973618389769,0.05319236454871451,0.033183151420473664]","[1.1982117561953878e-08,2.4889751066759858e-08,7.127068440055138e-08]",,,,826432.8294771122,69.53545334479595,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,0,3147786918,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3147786918,,,nan,,False,,42.968223235999176,0.0011793780217935037,0.0011793780217935037,2.597259984423452e-05,0.00017953408625465925,9.97677229235916e-13,3.9631128937020983,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,fc7737053dcc4842,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,18.799690678638335,72.09819048264322,40.34455220415351,0.0,True,3,4,3096725.458075429,3108684.6321490617,"[72.09819048264322,18.799690678638335,30.135775451178954]","[0.013869973618389769,0.05319236454871451,0.033183151420473664]","[1.1982117561953878e-08,2.4889751066759858e-08,7.127068440055138e-08]",direct_vp,"[""poor_clock_consistency""]",3095469.812331075,3096560,True,826432.8294771122,69.53545334479595,4.805719130033151,0.12792345090570606,"[5.122357217275852,4.813876383633271,4.920477286721791]",83.06543757200416,39.39243779300159,123.11179753500619,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0011793780217935037,2.597259984423452e-05,3.9631128937020983,nan,nan,nan,False,not_run,not_requested,"[72.09819048264322,18.799690678638335,30.135775451178954]","[0.013869973618389769,0.05319236454871451,0.033183151420473664]","[1.1982117561953878e-08,2.4889751066759858e-08,7.127068440055138e-08]",,,,826432.8294771122,69.53545334479595,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.07661524266576991,0.07661524266576991,2,data_only_efim_tau_crb,0.07990371427837899,0.0001391375570943441,0.0001391375570943441,True,0.07675438022286425,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,PEB,0,3147786918,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3147786918,,,nan,,False,,3.151600192002661,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,7036af2d02228ec5,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.001129316608688006,nan,nan,0.001129316608688006,False,7c738a48c71d396c30709f16037cef480e872ff8eba0c095999cea8980974cb0,3.964529139661309,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,3,3422926171,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3422926171,,,nan,,False,,93.8805917849968,0.0016216485254757255,0.0016216485254757255,0.000114168788835377,0.0007557213497760044,4.003565794471698e-12,2.7814473116160445,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,e10917809a0f0749,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,21.005714204378858,88.38380167105747,44.565632978781764,0.0,True,3,4,3096725.458075429,3096738.5582129033,"[88.38380167105747,24.307383060908982,21.005714204378858]","[0.011314290413003136,0.04113976389271982,0.047606093763311985]","[1.7381356560761804e-08,6.440402797342569e-09,4.56736221786086e-08]",jnpp_then_vp,"[""poor_clock_consistency""]",3097490.0859771348,3096560,True,858433.1238501463,79.12499215827154,4.328386879314019,0.24464398053259098,"[4.720824926272022,4.774117560061667,5.264383197794091]",81.99187691800034,52.3262939289998,135.07350503300404,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0016216485254757255,0.000114168788835377,2.7814473116160445,0.0016219387535679145,0.00011416949685671477,2.7814473116160143,True,rollback,existing_selector_rollback,"[88.38380167105747,24.307383060908982,21.005714204378858]","[0.011314290413003136,0.04113976389271982,0.047606093763311985]","[1.7381356560761804e-08,6.440402797342569e-09,4.56736221786086e-08]","[88.38380270330944,24.307382975591086,21.005714257236253]","[0.011314290280861294,0.041139764037118665,0.04760609364351915]","[1.7304113622471993e-08,6.351468907922666e-09,4.7082642382432627e-08]",858433.1238501463,79.12499215827154,858433.7029455049,79.124941142159,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_old_gated,3,3422926171,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3422926171,,,nan,,False,,44.02354998500232,0.0016216485254757255,0.0016216485254757255,0.000114168788835377,0.0007557213497760044,4.003565794471698e-12,2.7814473116160445,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,32f96c0ca5597c9b,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,21.005714204378858,88.38380167105747,44.565632978781764,0.0,True,3,4,3096725.458075429,3096738.5582129033,"[88.38380167105747,24.307383060908982,21.005714204378858]","[0.011314290413003136,0.04113976389271982,0.047606093763311985]","[1.7381356560761804e-08,6.440402797342569e-09,4.56736221786086e-08]",direct_vp,"[""poor_clock_consistency""]",3097490.0859771348,3096560,True,858433.1238501463,79.12499215827154,4.328386879314019,0.24464398053259098,"[4.720824926272022,4.774117560061667,5.264383197794091]",81.99187691800034,39.66307151300134,122.41028261700558,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0016216485254757255,0.000114168788835377,2.7814473116160445,nan,nan,nan,False,not_run,not_requested,"[88.38380167105747,24.307383060908982,21.005714204378858]","[0.011314290413003136,0.04113976389271982,0.047606093763311985]","[1.7381356560761804e-08,6.440402797342569e-09,4.56736221786086e-08]",,,,858433.1238501463,79.12499215827154,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,3,3422926171,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3422926171,,,nan,,False,,41.73154052800237,0.0016216485254757255,0.0016216485254757255,0.000114168788835377,0.0007557213497760044,4.003565794471698e-12,2.7814473116160445,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,f7716e37169525cb,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,21.005714204378858,88.38380167105747,44.565632978781764,0.0,True,3,4,3096725.458075429,3096738.5582129033,"[88.38380167105747,24.307383060908982,21.005714204378858]","[0.011314290413003136,0.04113976389271982,0.047606093763311985]","[1.7381356560761804e-08,6.440402797342569e-09,4.56736221786086e-08]",direct_vp,"[""poor_clock_consistency""]",3097490.0859771348,3096560,True,858433.1238501463,79.12499215827154,4.328386879314019,0.24464398053259098,"[4.720824926272022,4.774117560061667,5.264383197794091]",81.99187691800034,37.723349054998835,120.47056015900307,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0016216485254757255,0.000114168788835377,2.7814473116160445,nan,nan,nan,False,not_run,not_requested,"[88.38380167105747,24.307383060908982,21.005714204378858]","[0.011314290413003136,0.04113976389271982,0.047606093763311985]","[1.7381356560761804e-08,6.440402797342569e-09,4.56736221786086e-08]",,,,858433.1238501463,79.12499215827154,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.3616504982409918,0.3616504982409918,2,data_only_efim_tau_crb,0.17360167487695116,0.0003442391601451479,0.0003442391601451479,True,0.36199473740113697,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,PEB,3,3422926171,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3422926171,,,nan,,False,,3.042076042998815,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,ee582dd3d3fc921f,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0010931293132064352,nan,nan,0.0010931293132064352,False,36031d2b9c9618797e3e0dd10eb5c7dda8abc129f14c8c8dd5b717980768d13b,2.780626491560737,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,8,641399591,-10.0,snr_db,-10.0,3,3,3,3,full_6d,641399591,,,nan,,False,,98.7530830379983,0.0007085169082601929,0.0007085169082601929,3.732569471936574e-05,0.00014001896620309537,5.917197185230598e-13,2.2558786983816117,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,e6d33a5f6b748bb1,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,21.81676665650234,103.86217568990638,49.42541516388231,0.0,True,3,4,3096725.458075429,3100553.757324957,"[103.86217568990638,22.597303145238207,21.81676665650234]","[0.009628144155979977,0.04425306832192171,0.04583630634744585]","[1.0306786989901131e-08,2.8631510096293442e-09,3.984828265093662e-07]",jnpp_then_vp,"[""poor_clock_consistency""]",3097884.6561871557,3096560,True,854083.0796211532,78.2316107812247,2.4792541335207154,0.5846100349273672,"[3.9646280586339135,5.045603808534247,5.318490748362333]",86.1211354420011,49.51969151499361,136.45596354899317,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0007085169082601929,3.732569471936574e-05,2.2558786983816117,0.0007085435341729067,3.7325642708028636e-05,2.2558786983816344,True,rollback,existing_selector_rollback,"[103.86217568990638,22.597303145238207,21.81676665650234]","[0.009628144155979977,0.04425306832192171,0.04583630634744585]","[1.0306786989901131e-08,2.8631510096293442e-09,3.984828265093662e-07]","[103.86217526921054,22.59730315603339,21.816766651601057]","[0.00962814419497897,0.044253068300781136,0.04583630635774329]","[1.056916028997688e-08,1.929132425143232e-09,3.6626816038928253e-07]",854083.0796211532,78.2316107812247,854083.1215334118,78.23160707514887,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_old_gated,8,641399591,-10.0,snr_db,-10.0,3,3,3,3,full_6d,641399591,,,nan,,False,,44.60784509599762,0.0007085169082601929,0.0007085169082601929,3.732569471936574e-05,0.00014001896620309537,5.917197185230598e-13,2.2558786983816117,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,a440fe9b41cdd67c,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,21.81676665650234,103.86217568990638,49.42541516388231,0.0,True,3,4,3096725.458075429,3100553.757324957,"[103.86217568990638,22.597303145238207,21.81676665650234]","[0.009628144155979977,0.04425306832192171,0.04583630634744585]","[1.0306786989901131e-08,2.8631510096293442e-09,3.984828265093662e-07]",direct_vp,"[""poor_clock_consistency""]",3097884.6561871557,3096560,True,854083.0796211532,78.2316107812247,2.4792541335207154,0.5846100349273672,"[3.9646280586339135,5.045603808534247,5.318490748362333]",86.1211354420011,40.24652393300494,127.1827959670045,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0007085169082601929,3.732569471936574e-05,2.2558786983816117,nan,nan,nan,False,not_run,not_requested,"[103.86217568990638,22.597303145238207,21.81676665650234]","[0.009628144155979977,0.04425306832192171,0.04583630634744585]","[1.0306786989901131e-08,2.8631510096293442e-09,3.984828265093662e-07]",,,,854083.0796211532,78.2316107812247,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,8,641399591,-10.0,snr_db,-10.0,3,3,3,3,full_6d,641399591,,,nan,,False,,42.465441407999606,0.0007085169082601929,0.0007085169082601929,3.732569471936574e-05,0.00014001896620309537,5.917197185230598e-13,2.2558786983816117,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,5572060e6123b47b,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,21.81676665650234,103.86217568990638,49.42541516388231,0.0,True,3,4,3096725.458075429,3100553.757324957,"[103.86217568990638,22.597303145238207,21.81676665650234]","[0.009628144155979977,0.04425306832192171,0.04583630634744585]","[1.0306786989901131e-08,2.8631510096293442e-09,3.984828265093662e-07]",direct_vp,"[""poor_clock_consistency""]",3097884.6561871557,3096560,True,854083.0796211532,78.2316107812247,2.4792541335207154,0.5846100349273672,"[3.9646280586339135,5.045603808534247,5.318490748362333]",86.1211354420011,38.569421965999936,125.5056939999995,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0007085169082601929,3.732569471936574e-05,2.2558786983816117,nan,nan,nan,False,not_run,not_requested,"[103.86217568990638,22.597303145238207,21.81676665650234]","[0.009628144155979977,0.04425306832192171,0.04583630634744585]","[1.0306786989901131e-08,2.8631510096293442e-09,3.984828265093662e-07]",,,,854083.0796211532,78.2316107812247,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,1.1007492892613233,1.1007492892613233,2,data_only_efim_tau_crb,0.30286813539632,0.00013173497633201913,0.00013173497633201913,True,1.1008810242376554,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,PEB,8,641399591,-10.0,snr_db,-10.0,3,3,3,3,full_6d,641399591,,,nan,,False,,3.253198391998012,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,0c861cae7553c5bc,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0010986110724718816,nan,nan,0.0010986110724718816,False,e032c9cb8462fea3417aadc651e10a3437190e0cacf3ab5bdc4b175ff7382e20,2.254925735329804,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,10,781873798,-10.0,snr_db,-10.0,3,3,3,3,full_6d,781873798,,,nan,,False,,97.11568750400329,0.000718518689777751,0.000718518689777751,4.173192046906891e-05,0.0006402262885404036,6.395943109236492e-13,2.2036031086999577,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,78274099afba195e,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,13.93660907740282,362.45622286279314,138.4840540226213,0.0,True,3,4,3096725.458075429,3128820.3591485796,"[39.05933012766797,362.45622286279314,13.93660907740282]","[0.02560207757512419,0.002758953872385552,0.07175346559784684]","[5.3221771617834376e-08,2.1586070767726495e-09,1.5034752981885425e-07]",jnpp_then_vp,"[""poor_clock_consistency""]",3094269.198987778,3096560,True,816636.8036888589,81.25372110373758,2.0914863050456125,0.7332797195498236,"[5.08268595411374,6.682884621590917,5.176266122919765]",87.34323495900026,48.407286563000525,136.35758407100366,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.000718518689777751,4.173192046906891e-05,2.2036031086999577,0.0007185189754875232,4.173189445876268e-05,2.2036031086999683,True,rollback,existing_selector_rollback,"[39.05933012766797,362.45622286279314,13.93660907740282]","[0.02560207757512419,0.002758953872385552,0.07175346559784684]","[5.3221771617834376e-08,2.1586070767726495e-09,1.5034752981885425e-07]","[39.059330132087986,362.4562223597237,13.936609076936863]","[0.025602077572227017,0.002758953876214829,0.07175346560024586]","[5.862480871084705e-08,3.0636158729789965e-09,1.4624131977773124e-07]",816636.8036888589,81.25372110373758,816636.8000941124,81.25372173803551,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
