figure,variant,snr_db,trial_id,seed,receiver_mode,K,paper_k,effective_K,selected_branch,reliability_decision,trigger_reasons,gof_pass,position_error_m,peb_position_m,error_over_peb,relative_outlier_5peb,y_nmse,raw_objective_final,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason,direct_candidate_lambda_jones_per_path,direct_candidate_snr_eff_per_path,direct_candidate_jones_leakage_per_path,rescue_candidate_lambda_jones_per_path,rescue_candidate_snr_eff_per_path,rescue_candidate_jones_leakage_per_path,direct_candidate_data_only_scaled_efim_lambda_min,direct_candidate_data_only_scaled_efim_condition_number,rescue_candidate_data_only_scaled_efim_lambda_min,rescue_candidate_data_only_scaled_efim_condition_number,legacy_stage1_decision,gof_reliability_decision,stage1_geometry_trigger,stage1_geometry_trigger_reasons,ngc_policy_active,ngc_lambda_ris,ngc_direct_clock_score,ngc_direct_clock_score_norm,ngc_direct_clock_dof,ngc_direct_clock_sigma_source,ngc_direct_clock_std_ns,ngc_direct_ris_score,ngc_direct_ris_score_norm,ngc_direct_ris_available,ngc_direct_total_score,ngc_direct_cert_status,ngc_direct_cert_reason,ngc_rescue_requested,ngc_rescue_request_reason,ngc_rescue_clock_score,ngc_rescue_clock_score_norm,ngc_rescue_clock_dof,ngc_rescue_clock_sigma_source,ngc_rescue_clock_std_ns,ngc_rescue_ris_score,ngc_rescue_ris_score_norm,ngc_rescue_ris_available,ngc_rescue_total_score,ngc_rescue_cert_status,ngc_rescue_cert_reason,ngc_selected_by,ngc_final_unreliable,ngc_threshold_clock_green,ngc_threshold_clock_red
fig1_fig2,adaptive_jones_vp_proposed_ngc,10.0,10,781873798,full_6d,3,3,3,direct_vp,direct_vp,[],True,7.237533165588153e-05,0.00010995103100430105,0.6582505956951906,False,4.200544291424397e-07,0.022036030783719157,7.237533165588153e-05,4.200544291424397e-07,0.022036030783719157,nan,nan,nan,False,not_run,not_requested,"[0.39132043074097583,3.5815447749202742,0.13965911861982755]","[2.5554505245383727,0.27920912981429324,7.160291500349547]","[1.0243845394756994e-07,3.9997040445641825e-08,1.6650535450466732e-07]",,,,81527831.12299645,81.20229089897707,nan,nan,direct_vp,direct_vp,False,[],True,1.0,5.851407318657644e-05,5.851407318657644e-05,2,data_only_efim_tau_crb,0.002208205779710767,6.182366971287032e-06,6.182366971287032e-06,True,6.469644015786346e-05,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,10.0,12,2210497206,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00012577361178434945,0.00010167793032284744,1.2369804478217985,False,3.025336411117084e-07,0.04559175757934852,0.00012577361178434945,3.025336411117084e-07,0.04559175757934852,nan,nan,nan,False,not_run,not_requested,"[0.5148652345572561,0.3563333303659821,0.18957811053326676]","[1.9422558232338352,2.8063611084951434,5.274870591266562]","[4.50333120959698e-07,4.096556726705863e-07,2.541820676688678e-07]",,,,90907491.286727,71.49818999212265,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,10.0,12,2210497206,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00012577361178434945,0.00010167793032284744,1.2369804478217985,False,3.025336411117084e-07,0.04559175757934852,0.00012577361178434945,3.025336411117084e-07,0.04559175757934852,nan,nan,nan,False,not_run,not_requested,"[0.5148652345572561,0.3563333303659821,0.18957811053326676]","[1.9422558232338352,2.8063611084951434,5.274870591266562]","[4.50333120959698e-07,4.096556726705863e-07,2.541820676688678e-07]",,,,90907491.286727,71.49818999212265,nan,nan,direct_vp,direct_vp,False,[],True,1.0,9.769047662073436e-06,9.769047662073436e-06,2,data_only_efim_tau_crb,0.0009022678677492547,1.89787344189577e-06,1.89787344189577e-06,True,1.1666921103969206e-05,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,10.0,13,634888206,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00015929997521591974,0.00011789249478039746,1.3512308439367025,False,4.1562763086371664e-07,0.020446468044119506,0.00015929997521591974,4.1562763086371664e-07,0.020446468044119506,nan,nan,nan,False,not_run,not_requested,"[0.17005023751369175,2.5833759027418455,0.26955160272923173]","[5.880615132450574,0.3870903955309309,3.709864789801469]","[5.928718213782614e-07,1.4546510307598708e-08,7.590033089961541e-07]",,,,75410983.7885619,80.70101813114624,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,10.0,13,634888206,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00015929997521591974,0.00011789249478039746,1.3512308439367025,False,4.1562763086371664e-07,0.020446468044119506,0.00015929997521591974,4.1562763086371664e-07,0.020446468044119506,nan,nan,nan,False,not_run,not_requested,"[0.17005023751369175,2.5833759027418455,0.26955160272923173]","[5.880615132450574,0.3870903955309309,3.709864789801469]","[5.928718213782614e-07,1.4546510307598708e-08,7.590033089961541e-07]",,,,75410983.7885619,80.70101813114624,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.0001899558767343525,0.0001899558767343525,2,data_only_efim_tau_crb,0.00397865007188737,5.005480294793742e-06,5.005480294793742e-06,True,0.00019496135702914624,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,10.0,15,2734808712,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00012908404873144633,0.00010946639617456623,1.1792116415853848,False,4.7321196247654403e-07,0.011545139103209449,0.00012908404873144633,4.7321196247654403e-07,0.011545139103209449,nan,nan,nan,False,not_run,not_requested,"[1.1079448819342081,0.2020995918265065,0.24493156109478753]","[0.9025719747476336,4.948055515412685,4.082773144996039]","[1.672760424546592e-07,2.704329033688413e-09,4.5657361791175903e-07]",,,,86775060.10540584,70.021195290057,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,10.0,15,2734808712,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00012908404873144633,0.00010946639617456623,1.1792116415853848,False,4.7321196247654403e-07,0.011545139103209449,0.00012908404873144633,4.7321196247654403e-07,0.011545139103209449,nan,nan,nan,False,not_run,not_requested,"[1.1079448819342081,0.2020995918265065,0.24493156109478753]","[0.9025719747476336,4.948055515412685,4.082773144996039]","[1.672760424546592e-07,2.704329033688413e-09,4.5657361791175903e-07]",,,,86775060.10540584,70.021195290057,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.00011268355013495718,0.00011268355013495718,2,data_only_efim_tau_crb,0.003064358961443611,6.829574756932421e-06,6.829574756932421e-06,True,0.0001195131248918896,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,10.0,17,2127997378,full_6d,3,3,3,direct_vp,direct_vp,[],True,9.65308415510383e-05,0.000126521488460785,0.7629600530739707,False,5.53347215193973e-07,0.04004865643729583,9.65308415510383e-05,5.53347215193973e-07,0.04004865643729583,nan,nan,nan,False,not_run,not_requested,"[0.4403231391201004,0.1662581717941422,0.5879304845510034]","[2.2710593906054175,6.014741947469597,1.700881356344538]","[9.541982886247915e-07,2.5863291547245556e-08,1.0390217920558593e-06]",,,,64965652.25687176,83.29348964467843,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,10.0,17,2127997378,full_6d,3,3,3,direct_vp,direct_vp,[],True,9.65308415510383e-05,0.000126521488460785,0.7629600530739707,False,5.53347215193973e-07,0.04004865643729583,9.65308415510383e-05,5.53347215193973e-07,0.04004865643729583,nan,nan,nan,False,not_run,not_requested,"[0.4403231391201004,0.1662581717941422,0.5879304845510034]","[2.2710593906054175,6.014741947469597,1.700881356344538]","[9.541982886247915e-07,2.5863291547245556e-08,1.0390217920558593e-06]",,,,64965652.25687176,83.29348964467843,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.0004764176441543228,0.0004764176441543228,2,data_only_efim_tau_crb,0.006300910279173445,7.639119911571946e-06,7.639119911571946e-06,True,0.0004840567640658947,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,5.0,83,2856883752,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.00011697870196852021,0.00017680075630898385,0.6616414115564285,False,2.041184100302979e-06,0.06504503586835171,0.00011697870196852021,2.041184100302979e-06,0.06504503586835171,nan,nan,nan,False,not_run,not_requested,"[1.3493771109955004,253.165978300877,0.4139890635245037]","[0.7410826757398475,0.003949977822685071,2.4155227471133345]","[6.20346459651913e-07,1.4386605725313298e-09,1.3115287433379144e-07]",,,,25450943.363564365,97.80088975679399,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,5.0,83,2856883752,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.00011697870196852021,0.00017680075630898385,0.6616414115564285,False,2.041184100302979e-06,0.06504503586835171,0.00011697870196852021,2.041184100302979e-06,0.06504503586835171,nan,nan,nan,False,not_run,not_requested,"[1.3493771109955004,253.165978300877,0.4139890635245037]","[0.7410826757398475,0.003949977822685071,2.4155227471133345]","[6.20346459651913e-07,1.4386605725313298e-09,1.3115287433379144e-07]",,,,25450943.363564365,97.80088975679399,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.09386745075870187,0.09386745075870187,2,data_only_efim_tau_crb,0.0884436971367952,0.00012250124651548504,0.00012250124651548504,True,0.09398995200521736,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,5.0,82,2146768378,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0001311242724432322,0.0002019153713037645,0.6494021311828058,False,1.5397129940840746e-06,0.20869499495104699,0.0001311242724432322,1.5397129940840746e-06,0.20869499495104699,nan,nan,nan,False,not_run,not_requested,"[0.643145561435112,7.3496701945256,0.6816625953850453]","[1.5548579667843176,0.13606052700670843,1.467001426760781]","[6.097058365730888e-07,1.9917272596540047e-07,6.045079349844461e-07]",,,,25697719.05654757,72.05811468204064,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,5.0,82,2146768378,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0001311242724432322,0.0002019153713037645,0.6494021311828058,False,1.5397129940840746e-06,0.20869499495104699,0.0001311242724432322,1.5397129940840746e-06,0.20869499495104699,nan,nan,nan,False,not_run,not_requested,"[0.643145561435112,7.3496701945256,0.6816625953850453]","[1.5548579667843176,0.13606052700670843,1.467001426760781]","[6.097058365730888e-07,1.9917272596540047e-07,6.045079349844461e-07]",,,,25697719.05654757,72.05811468204064,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.0005238286079996803,0.0005238286079996803,2,data_only_efim_tau_crb,0.006606995080970878,1.1594522756093775e-05,1.1594522756093775e-05,True,0.0005354231307557741,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,5.0,89,850792180,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00023311837528733171,0.00021697474541474194,1.074403266802925,False,1.9923732222911005e-06,0.24954020662491988,0.00023311837528733171,1.9923732222911005e-06,0.24954020662491988,nan,nan,nan,False,not_run,not_requested,"[2.231934008057646,0.531458812962215,1.1910428520883503]","[0.4480419207680894,1.8816133548067917,0.8396003537953562]","[2.2387895825265972e-08,8.903891928047892e-08,2.2846934309710483e-06]",,,,22561573.14318419,67.12995297454326,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,5.0,89,850792180,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00023311837528733171,0.00021697474541474194,1.074403266802925,False,1.9923732222911005e-06,0.24954020662491988,0.00023311837528733171,1.9923732222911005e-06,0.24954020662491988,nan,nan,nan,False,not_run,not_requested,"[2.231934008057646,0.531458812962215,1.1910428520883503]","[0.4480419207680894,1.8816133548067917,0.8396003537953562]","[2.2387895825265972e-08,8.903891928047892e-08,2.2846934309710483e-06]",,,,22561573.14318419,67.12995297454326,nan,nan,direct_vp,direct_vp,False,[],True,1.0,9.665968188390063e-05,9.665968188390063e-05,2,data_only_efim_tau_crb,0.0028381285189936437,9.929965813863278e-06,9.929965813863278e-06,True,0.00010658964769776392,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,10.0,19,3846521747,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00022859498176326673,0.00012511146204778243,1.82713060835275,False,6.833007375357237e-07,0.011852845684939535,0.00022859498176326673,6.833007375357237e-07,0.011852845684939535,nan,nan,nan,False,not_run,not_requested,"[0.3918497142942677,0.18664906586945873,0.4773740810084392]","[2.5519987983164314,5.35764802969444,2.0947932445076427]","[5.434338590849791e-07,4.1436688952122024e-08,1.8598710691584235e-07]",,,,66302877.200221285,80.94936954434299,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,10.0,19,3846521747,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00022859498176326673,0.00012511146204778243,1.82713060835275,False,6.833007375357237e-07,0.011852845684939535,0.00022859498176326673,6.833007375357237e-07,0.011852845684939535,nan,nan,nan,False,not_run,not_requested,"[0.3918497142942677,0.18664906586945873,0.4773740810084392]","[2.5519987983164314,5.35764802969444,2.0947932445076427]","[5.434338590849791e-07,4.1436688952122024e-08,1.8598710691584235e-07]",,,,66302877.200221285,80.94936954434299,nan,nan,direct_vp,direct_vp,False,[],True,1.0,8.894548806274369e-05,8.894548806274369e-05,2,data_only_efim_tau_crb,0.002722521626218723,1.193470074547833e-05,1.193470074547833e-05,True,0.00010088018880822201,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,10.0,20,3607282624,full_6d,3,3,3,direct_vp,direct_vp,[],True,4.360536545958384e-05,0.00010675723028355902,0.4084535103033599,False,6.817572431349283e-07,0.0571811980102364,4.360536545958384e-05,6.817572431349283e-07,0.0571811980102364,nan,nan,nan,False,not_run,not_requested,"[0.4304100249223437,0.7774853665440093,0.15776096190263195]","[2.3233659582626904,1.286197841181642,6.3387037448277574]","[9.143318675467374e-07,9.439884867947734e-08,1.6750830721363626e-07]",,,,85945509.15636629,65.45071796032934,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,10.0,20,3607282624,full_6d,3,3,3,direct_vp,direct_vp,[],True,4.360536545958384e-05,0.00010675723028355902,0.4084535103033599,False,6.817572431349283e-07,0.0571811980102364,4.360536545958384e-05,6.817572431349283e-07,0.0571811980102364,nan,nan,nan,False,not_run,not_requested,"[0.4304100249223437,0.7774853665440093,0.15776096190263195]","[2.3233659582626904,1.286197841181642,6.3387037448277574]","[9.143318675467374e-07,9.439884867947734e-08,1.6750830721363626e-07]",,,,85945509.15636629,65.45071796032934,nan,nan,direct_vp,direct_vp,False,[],True,1.0,1.502598055452903e-06,1.502598055452903e-06,2,data_only_efim_tau_crb,0.00035385944189900495,2.543613436347851e-06,2.543613436347851e-06,True,4.046211491800754e-06,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,10.0,21,4000820147,full_6d,3,3,3,direct_vp,direct_vp,[],True,7.026151573838907e-05,0.00014759415970070318,0.4760453657574794,False,3.067674775361197e-07,0.034784413322373975,7.026151573838907e-05,3.067674775361197e-07,0.034784413322373975,nan,nan,nan,False,not_run,not_requested,"[0.1149318223648786,4.468216176957907,0.9326601824878609]","[8.700810440690182,0.2238029585838797,1.0722018788575043]","[1.8760589637538582e-07,2.0481791197920105e-08,2.7257206667095442e-08]",,,,51193312.18734994,135.4914185108478,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,10.0,21,4000820147,full_6d,3,3,3,direct_vp,direct_vp,[],True,7.026151573838907e-05,0.00014759415970070318,0.4760453657574794,False,3.067674775361197e-07,0.034784413322373975,7.026151573838907e-05,3.067674775361197e-07,0.034784413322373975,nan,nan,nan,False,not_run,not_requested,"[0.1149318223648786,4.468216176957907,0.9326601824878609]","[8.700810440690182,0.2238029585838797,1.0722018788575043]","[1.8760589637538582e-07,2.0481791197920105e-08,2.7257206667095442e-08]",,,,51193312.18734994,135.4914185108478,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.00018545386882075457,0.00018545386882075457,2,data_only_efim_tau_crb,0.003931219793956606,1.1457925996895025e-05,1.1457925996895025e-05,True,0.0001969117948176496,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,10.0,22,3206710796,full_6d,3,3,3,direct_vp,direct_vp,[],True,6.374274865380265e-05,0.000134338304623352,0.4744942169139319,False,5.069740394748937e-07,0.010713587615881297,6.374274865380265e-05,5.069740394748937e-07,0.010713587615881297,nan,nan,nan,False,not_run,not_requested,"[0.24576199070932236,0.2208059903339279,0.7015434226622353]","[4.068977457065421,4.528862638588136,1.4254285161771914]","[6.600614615285316e-07,1.6633918749064683e-07,1.568652478683791e-06]",,,,56829746.523094445,85.49747228355963,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,10.0,22,3206710796,full_6d,3,3,3,direct_vp,direct_vp,[],True,6.374274865380265e-05,0.000134338304623352,0.4744942169139319,False,5.069740394748937e-07,0.010713587615881297,6.374274865380265e-05,5.069740394748937e-07,0.010713587615881297,nan,nan,nan,False,not_run,not_requested,"[0.24576199070932236,0.2208059903339279,0.7015434226622353]","[4.068977457065421,4.528862638588136,1.4254285161771914]","[6.600614615285316e-07,1.6633918749064683e-07,1.568652478683791e-06]",,,,56829746.523094445,85.49747228355963,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.00016147703245779414,0.00016147703245779414,2,data_only_efim_tau_crb,0.003668299247809923,1.7694032889394968e-06,1.7694032889394968e-06,True,0.00016324643574673365,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,10.0,23,2043173887,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00016674790878839468,0.00011079693799400164,1.504986616123111,False,5.147182636720552e-07,0.03275309047563421,0.00016674790878839468,5.147182636720552e-07,0.03275309047563421,nan,nan,nan,False,not_run,not_requested,"[1.2387414928155707,0.2083475686653461,0.22822460786058987]","[0.8072709324734355,4.799672040358775,4.381648453135334]","[1.9927682476487115e-06,7.606005439225133e-09,2.8378784869679144e-08]",,,,83952477.29693866,63.97621622259129,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,10.0,23,2043173887,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00016674790878839468,0.00011079693799400164,1.504986616123111,False,5.147182636720552e-07,0.03275309047563421,0.00016674790878839468,5.147182636720552e-07,0.03275309047563421,nan,nan,nan,False,not_run,not_requested,"[1.2387414928155707,0.2083475686653461,0.22822460786058987]","[0.8072709324734355,4.799672040358775,4.381648453135334]","[1.9927682476487115e-06,7.606005439225133e-09,2.8378784869679144e-08]",,,,83952477.29693866,63.97621622259129,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.0005028578150805031,0.0005028578150805031,2,data_only_efim_tau_crb,0.006473393076538397,2.924003616568208e-06,2.924003616568208e-06,True,0.0005057818186970713,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,10.0,24,2465240206,full_6d,3,3,3,direct_vp,direct_vp,[],True,4.051539494163586e-05,0.00014217162358910092,0.2849752567976007,False,3.3990336971935407e-07,0.052513637389532464,4.051539494163586e-05,3.3990336971935407e-07,0.052513637389532464,nan,nan,nan,False,not_run,not_requested,"[0.561635361648325,0.12440676373733525,5.6360272935651885]","[1.7805146689207239,8.038148167821596,0.1774299427428416]","[3.864653750518743e-07,7.886007411917932e-08,4.3393930527069426e-07]",,,,51644313.999721505,105.7799725092786,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,10.0,24,2465240206,full_6d,3,3,3,direct_vp,direct_vp,[],True,4.051539494163586e-05,0.00014217162358910092,0.2849752567976007,False,3.3990336971935407e-07,0.052513637389532464,4.051539494163586e-05,3.3990336971935407e-07,0.052513637389532464,nan,nan,nan,False,not_run,not_requested,"[0.561635361648325,0.12440676373733525,5.6360272935651885]","[1.7805146689207239,8.038148167821596,0.1774299427428416]","[3.864653750518743e-07,7.886007411917932e-08,4.3393930527069426e-07]",,,,51644313.999721505,105.7799725092786,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.024709033316834602,0.024709033316834602,2,data_only_efim_tau_crb,0.045377154050647746,9.335779808924521e-05,9.335779808924521e-05,True,0.024802391114923848,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,10.0,25,3407116044,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00010129387130614535,0.00013626566801322015,0.7433557753983789,False,7.070476939636342e-07,0.020453878658679443,0.00010129387130614535,7.070476939636342e-07,0.020453878658679443,nan,nan,nan,False,not_run,not_requested,"[0.2123936239173096,0.24938302785132857,0.7654734816708197]","[4.708239266114287,4.009895976545395,1.3063809837233125]","[1.689975813862368e-07,5.4851679507271535e-08,3.673319608738569e-08]",,,,55415143.107190706,82.8572482750725,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,10.0,25,3407116044,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00010129387130614535,0.00013626566801322015,0.7433557753983789,False,7.070476939636342e-07,0.020453878658679443,0.00010129387130614535,7.070476939636342e-07,0.020453878658679443,nan,nan,nan,False,not_run,not_requested,"[0.2123936239173096,0.24938302785132857,0.7654734816708197]","[4.708239266114287,4.009895976545395,1.3063809837233125]","[1.689975813862368e-07,5.4851679507271535e-08,3.673319608738569e-08]",,,,55415143.107190706,82.8572482750725,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.0018366006573167413,0.0018366006573167413,2,data_only_efim_tau_crb,0.012371340055806207,3.914596008542327e-06,3.914596008542327e-06,True,0.0018405152533252835,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,10.0,26,890721611,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00017361031525043718,0.0001164268324688854,1.4911538136780784,False,2.641364248308972e-07,0.04766393542746764,0.00017361031525043718,2.641364248308972e-07,0.04766393542746764,nan,nan,nan,False,not_run,not_requested,"[0.19499368749461374,0.9897919332039525,0.2579597274790028]","[5.128371142924449,1.010313346121153,3.876574106247415]","[1.1015736737404735e-07,6.80610766448443e-08,7.925793244565245e-07]",,,,76987970.92285624,86.46029912020761,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
