trial,statistic
646,9.452645442709565
647,12.783977785044295
648,13.317009679899046
649,2.63129427344061
650,10.742800569320863
651,7.864910209144415
652,16.600951347302672
653,12.826083917959664
654,7.626722968572087
655,7.655828781966847
656,6.845647282892634
657,6.083514027662207
658,11.177682542948151
659,9.265575972732925
660,5.460206469856367
661,8.27002679162163
662,9.519325369106237
663,5.705042548530155
664,19.659909608881375
665,15.258744688027786
666,8.456512641682085
667,16.52808444848781
668,10.828332409454053
669,15.075770515976899
670,17.86515287995392
671,9.158180530536645
672,10.126947550157757
673,21.527457675280264
674,7.1343780456134684
675,14.104973308321947
676,8.085390861861372
677,6.538279504795645
678,23.77957061276385
679,12.066078402577187
680,12.609723402362404
681,9.468833962990301
682,11.291876207447501
683,13.110222035971155
684,11.048134378041917
685,6.748471638254721
686,7.806873553882728
687,17.487724417568696
688,12.28062870942268
689,8.12902784916608
690,5.535801362412798
691,10.219443012674827
692,9.990025189179676
693,13.173453282803926
694,14.027478321466521
695,7.872962834762266
696,6.504455875453879
697,28.107503724364985
698,9.95642029941677
699,9.910711812229733
700,11.983833044528017
701,12.679765687271006
702,11.599646960144014
703,14.84295433862733
704,14.117265560139003
705,13.823411728566164
706,13.715999020507729
707,11.451248767164818
708,8.776293191366472
709,12.320441513804806
710,11.71057632938616
711,18.512304561311073
712,11.325896443158703
713,5.493942378935296
714,5.1517964748395535
715,5.491785034919303
716,11.935897386228813
717,6.459127138051635
718,8.823457189493118
719,15.291466714027415
720,5.112611195026063
721,13.952144565278694
722,11.104679674997978
723,12.060292176680436
724,10.223988987118073
725,13.554233738309534
726,10.379806980191464
727,11.035344816781496
728,9.463486582159218
729,14.74874697023724
730,4.048119748626686
731,16.488733761667614
732,9.588714309767376
733,15.138347746148275
734,7.11679065547439
735,3.8201889664628945
736,21.31068880394678
737,9.842955480033293
738,13.29513316913493
739,12.161607706717017
740,13.527801423630885
741,5.604921599239985
742,10.140524395532163
743,19.856455439528084
744,11.551438459843924
